Gene.ID,Gene.Name,Undifferentiated ,Differentiated,FDR,AveExpr,P value,SRR3133925_nodiff_rep1,SRR3133926_nodiff_rep2,SRR3133927_nodiff_rep3,SRR3133928_diff_rep1,SRR3133929_diff_rep2,SRR3133930_diff_rep3,SRR3133925_nodiff_rep1 CPM,SRR3133926_nodiff_rep2 CPM,SRR3133927_nodiff_rep3 CPM,SRR3133928_diff_rep1 CPM,SRR3133929_diff_rep2 CPM,SRR3133930_diff_rep3 CPM
ENSG00000177030,DEAF1,0,-1.13963722636294,0.0000769219497048043,5.91558176589801,7.87485074327218e-7,1969,1966,1615,799,928,916,90.222,95.044,85.636,39.659,39.742,41.689
ENSG00000179242,CDH4,0,-4.41184246111981,0.0000769219497048043,2.05269974690516,7.90905530672901e-7,378,450,367,11,23,26,17.320,21.755,19.460,0.546,0.985,1.183
ENSG00000125531,FNDC11,0,1.63395925011855,0.0000769219497048043,3.78219398142745,8.05493370695246e-7,160,182,141,472,575,529,7.331,8.799,7.477,23.428,24.625,24.076
ENSG00000177374,HIC1,0,2.43857516806074,0.0000776536668272223,3.15004492334192,8.18540732159347e-7,93,74,69,345,533,482,4.261,3.577,3.659,17.124,22.826,21.937
ENSG00000122012,SV2C,0,-1.43823115317151,0.0000777637561216874,6.56495092132799,8.35780929422283e-7,3458,3227,2960,968,1381,1433,158.450,156.006,156.954,48.047,59.143,65.219
ENSG00000008277,ADAM22,0,-1.24502310173366,0.0000777637561216874,8.12788692350714,8.35879486744906e-7,9794,8908,7972,3294,4716,3900,448.774,430.649,422.716,163.499,201.967,177.497
ENSG00000108688,CCL7,0,-7.88718786129582,0.0000777637561216874,-1.49383435843829,8.25162447780013e-7,141,105,94,0,0,0,6.461,5.076,4.984,0.000,0.000,0.000
ENSG00000115241,PPM1G,0,-0.989066715405288,0.0000788439193581788,8.53572744475122,8.52957796107899e-7,11259,10824,10212,5009,6377,5781,515.903,523.276,541.492,248.623,273.101,263.105
ENSG00000101871,MID1,0,-1.81327474445986,0.0000798197778097993,3.99481803049682,8.69050285446497e-7,720,629,511,157,191,206,32.991,30.408,27.096,7.793,8.180,9.375
ENSG00000115738,ID2,0,-3.05448356926216,0.0000804493065014513,5.70396330977093,8.81483386076929e-7,3627,2893,2765,497,387,315,166.194,139.859,146.614,24.669,16.574,14.336
ENSG00000143622,RIT1,0,1.53090007155413,0.0000806356221163164,5.86238869721332,8.89116776455916e-7,791,708,621,2137,2243,2041,36.245,34.228,32.929,106.071,96.059,92.890
ENSG00000112972,HMGCS1,0,1.48372392040011,0.0000813565141197772,6.37197017794821,9.08349429492659e-7,1105,975,981,2405,3193,3493,50.633,47.135,52.018,119.373,136.743,158.973
ENSG00000242419,PCDHGC4,0,-1.99813632169098,0.0000813565141197772,3.89404208353481,9.07083913675833e-7,590,641,610,123,188,176,27.035,30.989,32.345,6.105,8.051,8.010
ENSG00000187961,KLHL17,0,-1.45086327620377,0.0000825814936816294,5.38143126713368,9.392070016496e-7,1531,1531,1220,431,625,597,70.153,74.015,64.691,21.393,26.766,27.171
ENSG00000143995,MEIS1,0,2.63480906895392,0.0000825814936816294,6.67294124986857,9.34284061191513e-7,814,822,895,6221,5491,4845,37.299,39.739,47.457,308.781,235.157,220.505
ENSG00000100644,HIF1A,0,1.08865655452829,0.0000825814936816294,8.33392705679105,9.39062993084286e-7,4911,4466,4301,9554,10900,10106,225.029,215.905,228.061,474.216,466.803,459.944
ENSG00000179820,MYADM,0,1.59269986687232,0.000083271594112477,7.147549651049,9.52830307112255e-7,1806,1740,1507,5461,5587,4942,82.753,84.119,79.909,271.058,239.268,224.920
ENSG00000052802,MSMO1,0,1.83471053106918,0.0000841881597808544,5.31448581018619,9.69449494507894e-7,488,410,405,1617,1534,1731,22.361,19.821,21.475,80.260,65.695,78.781
ENSG00000181072,CHRM2,0,4.99879618358607,0.0000841881597808544,4.09878550911009,9.8667122073262e-7,69,59,58,2503,2062,1782,3.162,2.852,3.075,124.237,88.307,81.102
ENSG00000147459,DOCK5,0,1.25032991474439,0.0000841881597808544,4.39600915390429,9.79853865723353e-7,319,279,247,618,782,716,14.617,13.488,13.097,30.675,33.490,32.587
ENSG00000198879,SFMBT2,0,-2.74532388388242,0.0000841881597808544,6.10422938762595,9.84444687287596e-7,3930,3811,3330,360,698,742,180.078,184.239,176.574,17.869,29.892,33.770
ENSG00000198963,RORB,0,-3.76504593538785,0.0000859816540450747,5.01315511893867,0.00000101365334172418,2788,2412,2265,96,260,260,127.750,116.606,120.102,4.765,11.135,11.833
ENSG00000181381,DDX60L,0,1.50706702878093,0.0000862976589508007,3.24627453381078,0.00000102336336203793,127,117,103,304,378,359,5.819,5.656,5.462,15.089,16.188,16.339
ENSG00000151148,UBE3B,0,-0.946185489719662,0.0000863666274130697,6.98454593557261,0.00000103017059050263,3844,3676,3347,1676,2204,2075,176.137,177.713,177.475,83.189,94.388,94.437
ENSG00000196154,S100A4,0,-2.05212537178196,0.000087308544128375,2.21555426886575,0.00000111340206338117,213,191,179,46,54,47,9.760,9.234,9.491,2.283,2.313,2.139
ENSG00000152284,TCF7L1,0,2.34539184953126,0.000087308544128375,4.05200038746497,0.00000110117493926616,161,163,130,844,857,734,7.377,7.880,6.893,41.892,36.702,33.406
ENSG00000131389,SLC6A6,0,-2.31062880458805,0.000087308544128375,4.93229455896729,0.00000110191135222604,1463,1461,1300,211,424,285,67.037,70.631,68.933,10.473,18.158,12.971
ENSG00000168843,FSTL5,0,-3.2611985743059,0.000087308544128375,4.37690540766418,0.00000104804447083817,1416,1245,1354,82,191,187,64.883,60.188,71.796,4.070,8.180,8.511
ENSG00000102158,MAGT1,0,1.18043049281329,0.000087308544128375,6.2119642220015,0.00000108228082756661,1086,977,979,2253,2460,2531,49.762,47.232,51.912,111.828,105.352,115.191
ENSG00000187239,FNBP1,0,0.989339637241776,0.000087308544128375,6.43592070754054,0.00000106737791623788,1320,1282,1193,2351,2966,2628,60.484,61.977,63.259,116.693,127.022,119.605
ENSG00000120549,KIAA1217,0,2.54085337104449,0.000087308544128375,3.56163056252812,0.00000109380891661738,111,94,96,633,672,550,5.086,4.544,5.090,31.419,28.779,25.032
ENSG00000107897,ACBD5,0,1.3497862192777,0.000087308544128375,6.92143498567024,0.00000111307138843113,1718,1560,1421,4156,4430,3976,78.721,75.417,75.349,206.284,189.719,180.956
ENSG00000172915,NBEA,0,1.23407625347971,0.000087308544128375,7.69954235514213,0.00000111406186682531,2827,2685,2855,6081,7647,7040,129.537,129.804,151.387,301.832,327.490,320.404
ENSG00000100626,GALNT16,0,2.24815666430587,0.000087308544128375,3.94912699658653,0.00000111110236867539,164,152,122,744,789,661,7.515,7.348,6.469,36.929,33.790,30.083
ENSG00000119699,TGFB3,0,2.70891556255007,0.000087308544128375,3.04184502932137,0.00000106271208152361,72,72,55,346,502,540,3.299,3.481,2.916,17.174,21.499,24.576
ENSG00000103316,CRYM,0,3.73039827239911,0.000087308544128375,2.40049586091086,0.00000105969788502693,27,37,25,435,407,408,1.237,1.789,1.326,21.591,17.430,18.569
ENSG00000064547,LPAR2,0,1.18872964539639,0.0000882247746779296,4.96038382248815,0.00000113187124240062,455,428,391,862,1076,1129,20.849,20.691,20.733,42.786,46.081,51.383
ENSG00000166250,CLMP,0,-1.34979701277125,0.0000893446816010832,6.35551159169054,0.00000115243486669913,2824,2610,2644,883,1224,1257,129.400,126.178,140.198,43.828,52.419,57.209
ENSG00000137460,FHDC1,0,2.7245709567116,0.0000934791404429282,1.8761742145245,0.00000122735484783058,29,36,23,179,236,200,1.329,1.740,1.220,8.885,10.107,9.102
ENSG00000130150,MOSPD2,0,1.38480032781942,0.0000934791404429282,4.13466848077527,0.0000012219657390479,240,210,221,532,649,666,10.997,10.152,11.719,26.406,27.794,30.311
ENSG00000154319,FAM167A,0,-2.07385290926623,0.0000934791404429282,6.7144425553844,0.00000123169463829101,5155,4520,3758,779,1340,1289,236.209,218.515,199.268,38.666,57.387,58.665
ENSG00000167964,RAB26,0,2.02390142776659,0.0000934791404429282,3.96351688435576,0.00000122834597228864,163,170,144,642,805,608,7.469,8.218,7.636,31.866,34.475,27.671
ENSG00000160179,ABCG1,0,-2.13524773329063,0.000093621185455323,3.36359939081316,0.00000124005869777855,482,454,394,112,121,88,22.086,21.948,20.892,5.559,5.182,4.005
ENSG00000139117,CPNE8,0,3.61560719295064,0.0000939635096081683,1.24977263007039,0.00000125110914318782,13,17,11,161,176,205,0.596,0.822,0.583,7.991,7.537,9.330
ENSG00000198467,TPM2,0,1.2177439044987,0.0000954429270741451,4.50896723730042,0.0000012840449273498,328,308,285,705,803,747,15.029,14.890,15.112,34.993,34.389,33.997
ENSG00000215440,NPEPL1,0,1.65125515511033,0.0000954429270741451,3.37335956531322,0.0000012775178405237,132,127,102,360,406,429,6.048,6.140,5.409,17.869,17.387,19.525
ENSG00000258405,ZNF578,0,2.96428357847855,0.0000982286758130893,2.73283437719001,0.00000132833507514233,44,56,46,417,401,387,2.016,2.707,2.439,20.698,17.173,17.613
ENSG00000044115,CTNNA1,0,1.16541714127149,0.0000982479232916499,8.51488836933076,0.00000134294072902194,5218,5122,4749,11472,12299,11767,239.096,247.618,251.816,569.416,526.716,535.539
ENSG00000197043,ANXA6,0,1.06306905080777,0.0000982479232916499,7.40155922558389,0.00000133961182253708,2678,2509,2073,4609,6018,5317,122.710,121.295,109.921,228.769,257.726,241.987
ENSG00000178980,SELENOW,0,1.08382879140077,0.0000982479232916499,6.43688350853242,0.00000134903528514193,1414,1197,1082,2334,2979,2917,64.791,57.868,57.373,115.849,127.578,132.758
ENSG00000130635,COL5A1,0,4.1601876267168,0.0000983153708648875,6.01057069775208,0.00000135677938988298,389,362,216,7458,6057,4575,17.825,17.501,11.453,370.180,259.397,208.217
ENSG00000130584,ZBTB46,0,1.32428040590501,0.0000985235829745763,3.728878179611,0.00000136648520075695,182,180,155,400,510,456,8.339,8.702,8.219,19.854,21.841,20.753
ENSG00000137691,CFAP300,0,6.05893965784971,0.0000994180265867973,-2.33167873056014,0.00000138578525270085,0,0,0,32,37,35,0.000,0.000,0.000,1.588,1.585,1.593
ENSG00000120875,DUSP4,0,-1.36250262235719,0.000100209196302038,8.01972779237818,0.00000140376266664436,9259,8808,7697,3525,3575,3397,424.260,425.815,408.134,174.964,153.103,154.604
ENSG00000170873,MTSS1,0,-1.35666617317151,0.000101801497388779,3.6678044033497,0.00000143312787586145,447,417,393,143,185,189,20.482,20.159,20.839,7.098,7.923,8.602
ENSG00000032389,EIPR1,0,-1.0273731787477,0.000103308200271641,5.74215075044154,0.00000146413208032321,1746,1599,1389,742,892,804,80.004,77.302,73.652,36.829,38.201,36.592
ENSG00000113580,NR3C1,0,1.73016408536068,0.000103308200271641,3.47585912096929,0.00000147583143245201,133,132,111,430,453,433,6.094,6.381,5.886,21.343,19.400,19.707
ENSG00000134508,CABLES1,0,-2.62098584138484,0.000103308200271641,3.6144881517316,0.00000147245615718905,659,640,593,65,146,123,30.196,30.940,31.444,3.226,6.253,5.598
ENSG00000146006,LRRTM2,0,-4.28054938098625,0.000104099046945254,0.693053022713645,0.00000149434831606571,138,164,140,5,8,10,6.323,7.928,7.424,0.248,0.343,0.455
ENSG00000249242,TMEM150C,0,1.67461546143779,0.000104148117023104,3.76052685964462,0.00000150949767391322,174,165,130,506,532,536,7.973,7.977,6.893,25.115,22.783,24.394
ENSG00000132205,EMILIN2,0,1.91537965024893,0.000104148117023104,2.47403484204561,0.00000150257885241696,62,63,51,194,268,242,2.841,3.046,2.704,9.629,11.477,11.014
ENSG00000165424,ZCCHC24,0,1.4159031704801,0.000105614459571939,5.62085719370488,0.00000153807465396028,665,673,530,1560,2070,1626,30.471,32.536,28.103,77.431,88.650,74.002
ENSG00000143321,HDGF,0,-1.04367539308821,0.000105619235817509,8.69144339137639,0.00000155361862519933,12681,12534,11454,5161,7240,6456,581.061,605.945,607.350,256.168,310.060,293.825
ENSG00000151615,POU4F2,0,-7.43612148845739,0.000105619235817509,-1.18990802462103,0.00000156507847050458,131,128,98,0,0,1,6.003,6.188,5.196,0.000,0.000,0.046
ENSG00000153707,PTPRD,0,2.15358467679225,0.000105619235817509,3.0840605788165,0.00000156968647531357,97,80,71,377,434,355,4.445,3.868,3.765,18.713,18.586,16.157
ENSG00000122694,GLIPR2,0,1.1876006383624,0.000105619235817509,4.6523119639766,0.00000157476669214732,376,358,297,748,852,868,17.229,17.307,15.748,37.127,36.488,39.504
ENSG00000070540,WIPI1,0,2.16429499371762,0.000105619235817509,4.35790144724378,0.00000154834950320416,220,212,167,984,996,849,10.081,10.249,8.855,48.841,42.655,38.640
ENSG00000162817,C1orf115,0,1.31812880920975,0.000111100357489573,4.67789411114251,0.00000166989625750647,332,348,320,815,973,839,15.213,16.824,16.968,40.453,41.670,38.185
ENSG00000162946,DISC1,0,1.56855312909907,0.000111100357489573,3.52387158553826,0.00000167189858358095,152,126,134,392,480,416,6.965,6.091,7.105,19.457,20.556,18.933
ENSG00000152104,PTPN14,0,2.25387540393947,0.000111952467145363,4.54432265466144,0.00000169248528694099,239,205,215,1140,1236,949,10.951,9.911,11.400,56.584,52.933,43.191
ENSG00000117525,F3,0,4.9706796545319,0.000113503417380535,3.43844252105985,0.00000172380363428136,38,35,46,1516,1183,1252,1.741,1.692,2.439,75.247,50.663,56.981
ENSG00000107147,KCNT1,0,-2.12013273751564,0.000113639426509161,5.69733553619816,0.0000017364455718382,2769,2378,1667,505,526,587,126.879,114.962,88.393,25.066,22.526,26.716
ENSG00000182718,ANXA2,0,1.51659004890521,0.000113639426509161,7.50506252855028,0.00000174163060045247,2395,2158,2087,6909,6713,6315,109.742,104.327,110.663,342.930,287.490,287.408
ENSG00000116678,LEPR,0,2.4848451589864,0.000114631135670154,5.26106121755677,0.00000176839284275834,363,281,363,2126,1867,1894,16.633,13.585,19.248,105.525,79.956,86.200
ENSG00000158089,GALNT14,0,-1.92549430622616,0.000114631135670154,3.80686675241209,0.00000178067783565287,604,598,493,121,209,145,27.676,28.910,26.141,6.006,8.951,6.599
ENSG00000100504,PYGL,0,2.68323295568925,0.000114631135670154,4.25342604889871,0.00000177599908412637,186,154,127,1115,1155,894,8.523,7.445,6.734,55.343,49.464,40.688
ENSG00000130529,TRPM4,0,2.0573091760886,0.000114744724245821,5.2904778725979,0.00000179039965016017,456,429,311,1819,1692,1681,20.895,20.740,16.491,90.287,72.461,76.506
ENSG00000125814,NAPB,0,-1.24762589356014,0.000115315463033449,5.48065431147907,0.00000180730198651591,1464,1452,1339,492,705,704,67.082,70.196,71.001,24.421,30.192,32.040
ENSG00000198589,LRBA,0,0.926370215188544,0.000115543339863821,6.67242566174192,0.0000018188861407134,1616,1483,1471,2664,3399,3100,74.047,71.694,78.000,132.228,145.565,141.087
ENSG00000198408,OGA,0,0.985009553694749,0.00011643391042039,7.48948817073746,0.00000184905447200203,2699,2641,2545,4813,5731,5918,123.672,127.677,134.949,238.895,245.435,269.340
ENSG00000011028,AC080038.1,0,2.39529555149277,0.00011643391042039,8.3394986738418,0.00000184763557431208,3268,3181,2364,18638,15666,14158,149.744,153.783,125.351,925.102,670.911,644.358
ENSG00000134824,FADS2,0,0.880614058441559,0.000118561856276958,8.61758319980979,0.00000189106982966022,6231,6229,5441,10101,12847,11787,285.513,301.135,288.510,501.366,550.185,536.449
ENSG00000169429,CXCL8,0,-8.3506714925303,0.000119193980703071,-1.25954813831894,0.0000019182489958616,193,127,151,0,0,0,8.844,6.140,8.007,0.000,0.000,0.000
ENSG00000147119,CHST7,0,3.20084164542731,0.000119193980703071,3.44330829364879,0.0000019259498962424,76,72,72,647,629,889,3.482,3.481,3.818,32.114,26.938,40.460
ENSG00000129951,PLPPR3,0,1.8194589150399,0.000119193980703071,6.37566394319891,0.00000192131708986197,1041,1020,705,3361,3661,3125,47.700,49.311,37.383,166.824,156.786,142.225
ENSG00000158022,TRIM63,0,-6.25025819642631,0.000119468681094712,-2.30909800454126,0.00000200182543430461,35,42,31,0,0,0,1.604,2.030,1.644,0.000,0.000,0.000
ENSG00000138031,ADCY3,0,-1.18083448229201,0.000119468681094712,5.12103603056941,0.00000198288541110517,1206,1115,933,406,570,536,55.261,53.904,49.472,20.152,24.411,24.394
ENSG00000221843,C2orf16,0,-1.5568701503654,0.000119468681094712,2.7966280527881,0.00000199828535689315,267,246,222,81,91,90,12.234,11.893,11.772,4.020,3.897,4.096
ENSG00000115896,PLCL1,0,2.40863101283008,0.000119468681094712,1.77328182708004,0.00000195117281477234,30,30,30,165,178,167,1.375,1.450,1.591,8.190,7.623,7.600
ENSG00000160963,COL26A1,0,1.88978826483088,0.000119468681094712,3.6411581439532,0.00000195692147486654,139,151,111,483,504,577,6.369,7.300,5.886,23.974,21.584,26.260
ENSG00000130413,STK33,0,1.33248150662574,0.000119468681094712,4.04506746791207,0.00000198129715807165,227,206,208,536,603,561,10.401,9.959,11.029,26.605,25.824,25.532
ENSG00000170145,SIK2,0,1.96058491415814,0.000119468681094712,6.58970105706844,0.00000200495290047991,1073,1064,886,4423,4482,3497,49.166,51.438,46.980,219.537,191.946,159.155
ENSG00000120693,SMAD9,0,-1.39036706802784,0.000119468681094712,6.4843242481716,0.00000194463172958963,3542,2951,2539,1036,1441,1142,162.299,142.663,134.631,51.422,61.712,51.975
ENSG00000213889,PPM1N,0,1.35678272115246,0.000119468681094712,3.48559169852238,0.00000198098899023092,155,144,132,359,406,399,7.102,6.962,6.999,17.819,17.387,18.159
ENSG00000100401,RANGAP1,0,-0.995534244458639,0.000119773137019248,6.84660742933712,0.00000201836839775847,3708,3410,2956,1502,2053,1772,169.906,164.853,156.742,74.552,87.922,80.647
ENSG00000157388,CACNA1D,0,1.87639638294341,0.000121957810132835,3.1183922823643,0.00000206482517118435,93,110,78,301,383,402,4.261,5.318,4.136,14.940,16.402,18.296
ENSG00000148848,ADAM12,0,-1.18154899215548,0.000121957810132835,7.07411001729553,0.00000207209871584915,4542,4348,3682,1882,1933,1989,208.121,210.200,195.238,93.414,82.783,90.523
ENSG00000102996,MMP15,0,2.37894276458147,0.000124470120659824,5.56578274316914,0.00000212341537325359,431,448,403,2655,2129,2250,19.749,21.658,21.369,131.782,91.176,102.402
ENSG00000103540,CCP110,0,-1.06764899782537,0.000124886979649075,6.50793014974653,0.00000213918751548693,2853,2687,2601,1099,1571,1450,130.728,129.901,137.918,54.549,67.280,65.992
ENSG00000186487,MYT1L,0,-2.99691286551643,0.000125446869322268,4.96219745642471,0.00000216620689351426,1879,1929,1690,131,320,312,86.098,93.256,89.612,6.502,13.704,14.200
ENSG00000116044,NFE2L2,0,1.27401344206083,0.000125446869322268,6.25528103628562,0.00000217487637521268,1114,979,945,2549,2722,2440,51.045,47.329,50.109,126.520,116.572,111.049
ENSG00000074181,NOTCH3,0,1.64906514045846,0.000125446869322268,7.27703180811617,0.0000021678145091591,2022,2046,1412,5594,6759,5540,92.651,98.912,74.871,277.660,289.460,252.136
ENSG00000187800,PEAR1,0,-1.42091788168903,0.000126221953329817,4.93322456881518,0.0000022320803120044,1081,1100,919,311,442,474,49.533,53.178,48.730,15.437,18.929,21.573
ENSG00000128594,LRRC4,0,-2.97631427418837,0.000126221953329817,2.00279682490839,0.00000222349728202039,244,213,242,20,36,38,11.180,10.297,12.832,0.993,1.542,1.729
ENSG00000148053,NTRK2,0,5.97191128731247,0.000126221953329817,4.93956431802747,0.00000222124482838791,73,79,87,7017,5439,3765,3.345,3.819,4.613,348.291,232.930,171.352
ENSG00000067182,TNFRSF1A,0,3.45158901428307,0.000126221953329817,3.69133468884708,0.00000222427272914812,91,75,74,1061,922,811,4.170,3.626,3.924,52.663,39.485,36.910
ENSG00000198911,SREBF2,0,1.18589662214978,0.000126221953329817,7.02773191094593,0.00000220751967514012,1908,1908,1547,3407,4778,4732,87.427,92.241,82.030,169.107,204.622,215.363
ENSG00000188976,NOC2L,0,-0.919917613798718,0.000126272293809797,7.78129399861757,0.00000225662497748293,6712,6495,5534,2910,3919,3623,307.553,313.995,293.441,144.439,167.835,164.890
ENSG00000152092,ASTN1,0,-1.95272459011655,0.000126272293809797,4.07966972416523,0.00000225830478369845,778,701,587,167,244,156,35.649,33.889,31.126,8.289,10.450,7.100
ENSG00000181444,ZNF467,0,2.12943363243597,0.000126272293809797,3.58100447649363,0.00000225924076303243,128,150,83,486,595,552,5.865,7.252,4.401,24.123,25.481,25.123
ENSG00000155760,FZD7,0,1.47959828557475,0.000127085551780066,5.86892406207021,0.00000228950084667603,746,762,655,2134,2287,1924,34.183,36.838,34.731,105.922,97.943,87.565
ENSG00000087842,PIR,0,1.96232628677536,0.000127085551780066,5.61321650551382,0.0000023090440059901,544,486,501,2280,2048,1950,24.927,23.495,26.566,113.168,87.707,88.748
ENSG00000221829,FANCG,0,-1.14200313084282,0.000127085551780066,5.6480937282903,0.00000229433397948786,1605,1622,1385,590,794,826,73.543,78.414,73.440,29.285,34.004,37.593
ENSG00000123146,ADGRE5,0,3.26170651523425,0.000127085551780066,2.36133412087222,0.0000023016915143493,40,38,25,253,391,410,1.833,1.837,1.326,12.558,16.745,18.660
ENSG00000141540,TTYH2,0,1.1962139031825,0.000128173481350429,4.37915346437731,0.00000233769941714029,296,308,247,573,773,711,13.563,14.890,13.097,28.441,33.104,32.359
ENSG00000134222,PSRC1,0,-1.51776589159678,0.000128664569781979,4.88924155942317,0.00000236450145577146,1050,1055,1000,285,473,397,48.112,51.003,53.025,14.146,20.257,18.068
ENSG00000265972,TXNIP,0,1.32440863196519,0.000128664569781979,7.2359730558763,0.00000236251722922451,2053,2074,1767,5166,5564,4770,94.071,100.266,93.695,256.416,238.283,217.092
